country,year,fixed_broadband_subs_i4213tfbb,series_code,series_name,series_units,variable,fixed_broadband_subs_i992b
MDA,2018,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,19.7584
MDA,2019,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,21.5427
MDA,2020,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,23.4269
MDA,2021,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,25.2113
MDA,2022,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,26.3178
MDA,2023,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,27.3086
GEO,2010,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,4.68264
GEO,2011,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,6.42341
GEO,2012,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,12.0611
GEO,2013,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,13.5709
GEO,2014,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,15.8407
GEO,2015,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,16.7647
GEO,2016,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,17.9596
GEO,2017,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,20.4644
GEO,2018,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,22.5911
GEO,2019,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,24.6806
GEO,2020,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,25.512
GEO,2021,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,26.6464
GEO,2022,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,28.3337
GEO,2023,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,29.3086
SVK,2010,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,16.2644
SVK,2011,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,17.6561
SVK,2012,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,19.3435
SVK,2013,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,20.4986
SVK,2014,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,21.9975
SVK,2015,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,23.5009
SVK,2016,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,24.6264
SVK,2017,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,25.8591
SVK,2018,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,27.6954
SVK,2019,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,29.1811
SVK,2020,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,31.1925
SVK,2021,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,32.6061
SVK,2022,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,33.9988
SVK,2023,,i992b,Fixed-broadband subscriptions,per 100 people,fixed_broadband_subs,33.1726
