freq,unit,geo,year,bb_hh,cc,lvl,gdp_pps,country
A,PC_HH,AT11,2010,62.87,AT,2,84.0,AUT
A,PC_HH,AT11,2011,67.31,AT,2,85.0,AUT
A,PC_HH,AT11,2012,73.06,AT,2,89.0,AUT
A,PC_HH,AT11,2013,78.42,AT,2,89.0,AUT
A,PC_HH,AT11,2014,80.23,AT,2,89.0,AUT
A,PC_HH,AT11,2016,82.54,AT,2,90.0,AUT
A,PC_HH,AT11,2017,85.05,AT,2,88.0,AUT
A,PC_HH,AT11,2018,88.81,AT,2,87.0,AUT
A,PC_HH,AT11,2019,87.01,AT,2,86.0,AUT
A,PC_HH,AT11,2020,86.45,AT,2,85.0,AUT
A,PC_HH,AT11,2021,90.7,AT,2,85.0,AUT
A,PC_HH,AT12,2010,62.2,AT,2,103.0,AUT
A,PC_HH,AT12,2011,73.86,AT,2,104.0,AUT
A,PC_HH,AT12,2012,75.34,AT,2,108.0,AUT
A,PC_HH,AT12,2013,74.12,AT,2,107.0,AUT
A,PC_HH,AT12,2014,76.17,AT,2,107.0,AUT
A,PC_HH,AT12,2016,82.53,AT,2,106.0,AUT
A,PC_HH,AT12,2017,88.86,AT,2,104.0,AUT
A,PC_HH,AT12,2018,84.54,AT,2,104.0,AUT
A,PC_HH,AT12,2019,91.01,AT,2,105.0,AUT
A,PC_HH,AT12,2020,90.4,AT,2,101.0,AUT
A,PC_HH,AT12,2021,90.7,AT,2,100.0,AUT
A,PC_HH,AT13,2010,68.0,AT,2,163.0,AUT
A,PC_HH,AT13,2011,74.31,AT,2,161.0,AUT
A,PC_HH,AT13,2012,81.78,AT,2,163.0,AUT
A,PC_HH,AT13,2013,82.83,AT,2,161.0,AUT
A,PC_HH,AT13,2014,82.61,AT,2,157.0,AUT
A,PC_HH,AT13,2016,88.45,AT,2,153.0,AUT
A,PC_HH,AT13,2017,88.77,AT,2,146.0,AUT
A,PC_HH,AT13,2018,89.81,AT,2,147.0,AUT
A,PC_HH,AT13,2019,91.43,AT,2,144.0,AUT
A,PC_HH,AT13,2020,91.94,AT,2,144.0,AUT
A,PC_HH,AT13,2021,92.49,AT,2,143.0,AUT
A,PC_HH,AT21,2010,57.13,AT,2,108.0,AUT
A,PC_HH,AT21,2011,66.22,AT,2,109.0,AUT
A,PC_HH,AT21,2012,75.63,AT,2,112.0,AUT
A,PC_HH,AT21,2013,74.71,AT,2,111.0,AUT
A,PC_HH,AT21,2014,73.49,AT,2,112.0,AUT
A,PC_HH,AT21,2016,83.75,AT,2,108.0,AUT
A,PC_HH,AT21,2017,84.75,AT,2,107.0,AUT
A,PC_HH,AT21,2018,84.38,AT,2,109.0,AUT
A,PC_HH,AT21,2019,87.09,AT,2,108.0,AUT
A,PC_HH,AT21,2020,84.95,AT,2,108.0,AUT
A,PC_HH,AT21,2021,89.48,AT,2,107.0,AUT
A,PC_HH,AT22,2010,62.65,AT,2,112.0,AUT
A,PC_HH,AT22,2011,66.92,AT,2,114.0,AUT
A,PC_HH,AT22,2012,76.91,AT,2,119.0,AUT
A,PC_HH,AT22,2013,81.32,AT,2,117.0,AUT
A,PC_HH,AT22,2014,78.22,AT,2,117.0,AUT
A,PC_HH,AT22,2016,82.45,AT,2,116.0,AUT
A,PC_HH,AT22,2017,89.88,AT,2,116.0,AUT
A,PC_HH,AT22,2018,86.71,AT,2,115.0,AUT
A,PC_HH,AT22,2019,84.49,AT,2,114.0,AUT
A,PC_HH,AT22,2020,85.44,AT,2,113.0,AUT
A,PC_HH,AT22,2021,89.63,AT,2,111.0,AUT
A,PC_HH,AT31,2010,62.26,AT,2,126.0,AUT
A,PC_HH,AT31,2011,73.47,AT,2,130.0,AUT
A,PC_HH,AT31,2012,76.63,AT,2,134.0,AUT
A,PC_HH,AT31,2013,81.18,AT,2,135.0,AUT
A,PC_HH,AT31,2014,79.35,AT,2,133.0,AUT
A,PC_HH,AT31,2016,85.81,AT,2,131.0,AUT
A,PC_HH,AT31,2017,88.22,AT,2,129.0,AUT
A,PC_HH,AT31,2018,88.67,AT,2,130.0,AUT
A,PC_HH,AT31,2019,88.08,AT,2,129.0,AUT
A,PC_HH,AT31,2020,89.38,AT,2,128.0,AUT
A,PC_HH,AT31,2021,91.05,AT,2,126.0,AUT
A,PC_HH,AT32,2010,64.23,AT,2,146.0,AUT
A,PC_HH,AT32,2011,72.85,AT,2,148.0,AUT
A,PC_HH,AT32,2012,79.56,AT,2,154.0,AUT
A,PC_HH,AT32,2013,77.75,AT,2,151.0,AUT
A,PC_HH,AT32,2014,84.47,AT,2,149.0,AUT
A,PC_HH,AT32,2016,85.69,AT,2,150.0,AUT
A,PC_HH,AT32,2017,87.58,AT,2,146.0,AUT
A,PC_HH,AT32,2018,89.07,AT,2,146.0,AUT
A,PC_HH,AT32,2019,89.05,AT,2,145.0,AUT
A,PC_HH,AT32,2020,87.5,AT,2,144.0,AUT
A,PC_HH,AT32,2021,91.99,AT,2,140.0,AUT
A,PC_HH,AT33,2010,64.22,AT,2,128.0,AUT
A,PC_HH,AT33,2011,68.77,AT,2,129.0,AUT
A,PC_HH,AT33,2012,72.06,AT,2,135.0,AUT
A,PC_HH,AT33,2013,82.91,AT,2,136.0,AUT
A,PC_HH,AT33,2014,78.9,AT,2,133.0,AUT
A,PC_HH,AT33,2016,84.17,AT,2,133.0,AUT
A,PC_HH,AT33,2017,89.32,AT,2,130.0,AUT
A,PC_HH,AT33,2018,87.73,AT,2,131.0,AUT
A,PC_HH,AT33,2019,92.95,AT,2,130.0,AUT
A,PC_HH,AT33,2020,90.03,AT,2,126.0,AUT
A,PC_HH,AT33,2021,88.93,AT,2,118.0,AUT
A,PC_HH,AT34,2010,64.54,AT,2,130.0,AUT
A,PC_HH,AT34,2011,79.2,AT,2,132.0,AUT
A,PC_HH,AT34,2012,79.45,AT,2,135.0,AUT
A,PC_HH,AT34,2013,82.59,AT,2,139.0,AUT
A,PC_HH,AT34,2014,80.55,AT,2,139.0,AUT
A,PC_HH,AT34,2016,88.05,AT,2,138.0,AUT
A,PC_HH,AT34,2017,87.1,AT,2,136.0,AUT
A,PC_HH,AT34,2018,90.77,AT,2,141.0,AUT
A,PC_HH,AT34,2019,89.67,AT,2,131.0,AUT
A,PC_HH,AT34,2020,91.93,AT,2,131.0,AUT
A,PC_HH,AT34,2021,93.63,AT,2,137.0,AUT
A,PC_HH,BE10,2010,65.46,BE,2,223.0,BEL
A,PC_HH,BE10,2011,71.09,BE,2,214.0,BEL
A,PC_HH,BE10,2012,74.53,BE,2,218.0,BEL
A,PC_HH,BE10,2013,76.27,BE,2,214.0,BEL
A,PC_HH,BE10,2014,78.21,BE,2,214.0,BEL
A,PC_HH,BE10,2015,75.6,BE,2,212.0,BEL
A,PC_HH,BE10,2016,86.36,BE,2,206.0,BEL
A,PC_HH,BE10,2017,84.15,BE,2,203.0,BEL
A,PC_HH,BE10,2018,83.73,BE,2,199.0,BEL
A,PC_HH,BE10,2019,87.31,BE,2,200.0,BEL
A,PC_HH,BE10,2020,89.52,BE,2,199.0,BEL
A,PC_HH,BE10,2021,93.0,BE,2,194.0,BEL
A,PC_HH,BE21,2010,73.41,BE,2,139.0,BEL
A,PC_HH,BE21,2011,75.56,BE,2,138.0,BEL
A,PC_HH,BE21,2012,76.81,BE,2,141.0,BEL
A,PC_HH,BE21,2013,83.63,BE,2,141.0,BEL
A,PC_HH,BE21,2014,84.97,BE,2,141.0,BEL
A,PC_HH,BE21,2015,81.14,BE,2,140.0,BEL
A,PC_HH,BE21,2016,84.9,BE,2,139.0,BEL
A,PC_HH,BE21,2017,86.21,BE,2,136.0,BEL
A,PC_HH,BE21,2018,85.63,BE,2,136.0,BEL
A,PC_HH,BE21,2019,89.81,BE,2,136.0,BEL
A,PC_HH,BE21,2020,90.75,BE,2,139.0,BEL
A,PC_HH,BE21,2021,92.72,BE,2,137.0,BEL
A,PC_HH,BE22,2010,77.0,BE,2,95.0,BEL
A,PC_HH,BE22,2011,78.19,BE,2,96.0,BEL
A,PC_HH,BE22,2012,79.98,BE,2,96.0,BEL
A,PC_HH,BE22,2013,81.49,BE,2,97.0,BEL
A,PC_HH,BE22,2014,87.27,BE,2,97.0,BEL
A,PC_HH,BE22,2015,82.85,BE,2,95.0,BEL
A,PC_HH,BE22,2016,84.59,BE,2,94.0,BEL
A,PC_HH,BE22,2017,87.49,BE,2,94.0,BEL
A,PC_HH,BE22,2018,84.16,BE,2,94.0,BEL
A,PC_HH,BE22,2019,89.71,BE,2,93.0,BEL
A,PC_HH,BE22,2020,91.83,BE,2,95.0,BEL
A,PC_HH,BE22,2021,92.93,BE,2,94.0,BEL
A,PC_HH,BE23,2010,72.62,BE,2,109.0,BEL
A,PC_HH,BE23,2011,73.68,BE,2,108.0,BEL
A,PC_HH,BE23,2012,77.36,BE,2,109.0,BEL
A,PC_HH,BE23,2013,81.67,BE,2,110.0,BEL
A,PC_HH,BE23,2014,84.07,BE,2,110.0,BEL
A,PC_HH,BE23,2015,79.73,BE,2,110.0,BEL
A,PC_HH,BE23,2016,83.22,BE,2,109.0,BEL
A,PC_HH,BE23,2017,83.42,BE,2,108.0,BEL
A,PC_HH,BE23,2018,83.98,BE,2,107.0,BEL
A,PC_HH,BE23,2019,86.22,BE,2,107.0,BEL
A,PC_HH,BE23,2020,93.22,BE,2,108.0,BEL
A,PC_HH,BE23,2021,92.54,BE,2,110.0,BEL
A,PC_HH,BE24,2010,77.53,BE,2,128.0,BEL
A,PC_HH,BE24,2011,79.76,BE,2,127.0,BEL
A,PC_HH,BE24,2012,80.11,BE,2,131.0,BEL
A,PC_HH,BE24,2013,81.26,BE,2,131.0,BEL
A,PC_HH,BE24,2014,86.51,BE,2,130.0,BEL
A,PC_HH,BE24,2015,84.66,BE,2,129.0,BEL
A,PC_HH,BE24,2016,84.6,BE,2,129.0,BEL
A,PC_HH,BE24,2017,86.97,BE,2,126.0,BEL
A,PC_HH,BE24,2018,86.86,BE,2,126.0,BEL
A,PC_HH,BE24,2019,92.89,BE,2,126.0,BEL
A,PC_HH,BE24,2020,94.21,BE,2,125.0,BEL
A,PC_HH,BE24,2021,96.11,BE,2,128.0,BEL
A,PC_HH,BE25,2010,71.79,BE,2,114.0,BEL
A,PC_HH,BE25,2011,74.29,BE,2,113.0,BEL
A,PC_HH,BE25,2012,72.32,BE,2,115.0,BEL
A,PC_HH,BE25,2013,77.24,BE,2,116.0,BEL
A,PC_HH,BE25,2014,81.39,BE,2,117.0,BEL
A,PC_HH,BE25,2015,79.5,BE,2,115.0,BEL
A,PC_HH,BE25,2016,79.92,BE,2,115.0,BEL
A,PC_HH,BE25,2017,85.66,BE,2,113.0,BEL
A,PC_HH,BE25,2018,84.77,BE,2,112.0,BEL
A,PC_HH,BE25,2019,88.71,BE,2,113.0,BEL
A,PC_HH,BE25,2020,90.63,BE,2,115.0,BEL
A,PC_HH,BE25,2021,92.84,BE,2,114.0,BEL
A,PC_HH,BE31,2010,73.42,BE,2,141.0,BEL
A,PC_HH,BE31,2011,80.98,BE,2,129.0,BEL
A,PC_HH,BE31,2012,86.69,BE,2,133.0,BEL
A,PC_HH,BE31,2013,82.39,BE,2,136.0,BEL
A,PC_HH,BE31,2014,86.79,BE,2,138.0,BEL
A,PC_HH,BE31,2015,83.78,BE,2,133.0,BEL
A,PC_HH,BE31,2016,86.52,BE,2,136.0,BEL
A,PC_HH,BE31,2017,88.29,BE,2,136.0,BEL
A,PC_HH,BE31,2018,86.8,BE,2,146.0,BEL
A,PC_HH,BE31,2019,90.23,BE,2,156.0,BEL
A,PC_HH,BE31,2020,95.91,BE,2,160.0,BEL
A,PC_HH,BE31,2021,95.81,BE,2,141.0,BEL
A,PC_HH,BE32,2010,62.94,BE,2,77.0,BEL
A,PC_HH,BE32,2011,73.54,BE,2,77.0,BEL
A,PC_HH,BE32,2012,65.24,BE,2,77.0,BEL
A,PC_HH,BE32,2013,70.78,BE,2,76.0,BEL
A,PC_HH,BE32,2014,73.23,BE,2,76.0,BEL
A,PC_HH,BE32,2015,75.51,BE,2,75.0,BEL
A,PC_HH,BE32,2016,73.55,BE,2,74.0,BEL
A,PC_HH,BE32,2017,78.21,BE,2,73.0,BEL
A,PC_HH,BE32,2018,79.01,BE,2,73.0,BEL
A,PC_HH,BE32,2019,80.43,BE,2,72.0,BEL
A,PC_HH,BE32,2020,87.1,BE,2,73.0,BEL
A,PC_HH,BE32,2021,88.17,BE,2,72.0,BEL
A,PC_HH,BE33,2010,63.07,BE,2,89.0,BEL
A,PC_HH,BE33,2011,64.27,BE,2,89.0,BEL
A,PC_HH,BE33,2012,70.16,BE,2,90.0,BEL
A,PC_HH,BE33,2013,75.93,BE,2,90.0,BEL
A,PC_HH,BE33,2014,76.29,BE,2,90.0,BEL
A,PC_HH,BE33,2015,75.3,BE,2,87.0,BEL
A,PC_HH,BE33,2016,81.88,BE,2,86.0,BEL
A,PC_HH,BE33,2017,83.01,BE,2,85.0,BEL
A,PC_HH,BE33,2018,83.14,BE,2,85.0,BEL
A,PC_HH,BE33,2019,87.4,BE,2,85.0,BEL
A,PC_HH,BE33,2020,92.01,BE,2,85.0,BEL
A,PC_HH,BE33,2021,91.2,BE,2,85.0,BEL
A,PC_HH,BE34,2010,67.17,BE,2,77.0,BEL
A,PC_HH,BE34,2011,70.79,BE,2,75.0,BEL
A,PC_HH,BE34,2012,73.11,BE,2,76.0,BEL
A,PC_HH,BE34,2013,76.14,BE,2,76.0,BEL
A,PC_HH,BE34,2014,79.47,BE,2,75.0,BEL
A,PC_HH,BE34,2015,80.07,BE,2,74.0,BEL
A,PC_HH,BE34,2016,86.42,BE,2,73.0,BEL
A,PC_HH,BE34,2017,83.29,BE,2,72.0,BEL
A,PC_HH,BE34,2018,81.75,BE,2,72.0,BEL
A,PC_HH,BE34,2019,88.85,BE,2,71.0,BEL
A,PC_HH,BE34,2020,86.66,BE,2,72.0,BEL
A,PC_HH,BE34,2021,86.7,BE,2,73.0,BEL
A,PC_HH,BE35,2010,63.07,BE,2,84.0,BEL
A,PC_HH,BE35,2011,77.54,BE,2,82.0,BEL
A,PC_HH,BE35,2012,73.07,BE,2,84.0,BEL
A,PC_HH,BE35,2013,77.65,BE,2,84.0,BEL
A,PC_HH,BE35,2014,81.33,BE,2,83.0,BEL
A,PC_HH,BE35,2015,77.21,BE,2,81.0,BEL
A,PC_HH,BE35,2016,78.06,BE,2,80.0,BEL
A,PC_HH,BE35,2017,82.04,BE,2,78.0,BEL
A,PC_HH,BE35,2018,78.91,BE,2,78.0,BEL
A,PC_HH,BE35,2019,83.74,BE,2,77.0,BEL
A,PC_HH,BE35,2020,85.61,BE,2,79.0,BEL
A,PC_HH,BE35,2021,85.18,BE,2,79.0,BEL
A,PC_HH,BG31,2010,23.56,BG,2,27.0,BGR
A,PC_HH,BG31,2011,32.98,BG,2,29.0,BGR
A,PC_HH,BG31,2012,38.23,BG,2,29.0,BGR
A,PC_HH,BG31,2013,42.4,BG,2,29.0,BGR
A,PC_HH,BG31,2014,44.88,BG,2,30.0,BGR
A,PC_HH,BG31,2015,44.51,BG,2,30.0,BGR
A,PC_HH,BG31,2016,58.0,BG,2,30.0,BGR
A,PC_HH,BG31,2017,56.8,BG,2,32.0,BGR
A,PC_HH,BG31,2018,64.85,BG,2,34.0,BGR
A,PC_HH,BG31,2019,70.8,BG,2,33.0,BGR
A,PC_HH,BG31,2020,65.98,BG,2,37.0,BGR
A,PC_HH,BG31,2021,73.5,BG,2,39.0,BGR
A,PC_HH,BG32,2010,22.68,BG,2,29.0,BGR
A,PC_HH,BG32,2011,38.42,BG,2,31.0,BGR
A,PC_HH,BG32,2012,46.62,BG,2,32.0,BGR
A,PC_HH,BG32,2013,49.4,BG,2,33.0,BGR
A,PC_HH,BG32,2014,58.45,BG,2,35.0,BGR
A,PC_HH,BG32,2015,58.21,BG,2,34.0,BGR
A,PC_HH,BG32,2016,61.53,BG,2,35.0,BGR
A,PC_HH,BG32,2017,67.32,BG,2,36.0,BGR
A,PC_HH,BG32,2018,67.11,BG,2,37.0,BGR
A,PC_HH,BG32,2019,73.17,BG,2,37.0,BGR
A,PC_HH,BG32,2020,74.76,BG,2,39.0,BGR
A,PC_HH,BG32,2021,82.67,BG,2,41.0,BGR
A,PC_HH,BG33,2010,16.71,BG,2,36.0,BGR
A,PC_HH,BG33,2011,27.62,BG,2,37.0,BGR
A,PC_HH,BG33,2012,47.89,BG,2,39.0,BGR
A,PC_HH,BG33,2013,51.54,BG,2,39.0,BGR
A,PC_HH,BG33,2014,56.16,BG,2,41.0,BGR
A,PC_HH,BG33,2015,56.27,BG,2,41.0,BGR
A,PC_HH,BG33,2016,67.34,BG,2,42.0,BGR
A,PC_HH,BG33,2017,68.43,BG,2,42.0,BGR
A,PC_HH,BG33,2018,73.89,BG,2,44.0,BGR
A,PC_HH,BG33,2019,73.72,BG,2,44.0,BGR
A,PC_HH,BG33,2020,77.7,BG,2,45.0,BGR
A,PC_HH,BG33,2021,85.23,BG,2,47.0,BGR
A,PC_HH,BG34,2010,22.06,BG,2,37.0,BGR
A,PC_HH,BG34,2011,30.88,BG,2,37.0,BGR
A,PC_HH,BG34,2012,49.64,BG,2,39.0,BGR
A,PC_HH,BG34,2013,46.54,BG,2,39.0,BGR
A,PC_HH,BG34,2014,51.7,BG,2,42.0,BGR
A,PC_HH,BG34,2015,58.47,BG,2,41.0,BGR
A,PC_HH,BG34,2016,59.26,BG,2,45.0,BGR
A,PC_HH,BG34,2017,61.83,BG,2,45.0,BGR
A,PC_HH,BG34,2018,69.6,BG,2,44.0,BGR
A,PC_HH,BG34,2019,74.73,BG,2,42.0,BGR
A,PC_HH,BG34,2020,76.86,BG,2,40.0,BGR
A,PC_HH,BG34,2021,81.73,BG,2,46.0,BGR
A,PC_HH,BG41,2010,36.9,BG,2,76.0,BGR
A,PC_HH,BG41,2011,53.84,BG,2,75.0,BGR
A,PC_HH,BG41,2012,59.23,BG,2,76.0,BGR
A,PC_HH,BG41,2013,64.2,BG,2,75.0,BGR
A,PC_HH,BG41,2014,63.47,BG,2,76.0,BGR
A,PC_HH,BG41,2015,67.63,BG,2,79.0,BGR
A,PC_HH,BG41,2016,64.46,BG,2,81.0,BGR
A,PC_HH,BG41,2017,70.07,BG,2,82.0,BGR
A,PC_HH,BG41,2018,74.86,BG,2,84.0,BGR
A,PC_HH,BG41,2019,77.72,BG,2,90.0,BGR
A,PC_HH,BG41,2020,85.64,BG,2,94.0,BGR
A,PC_HH,BG41,2021,86.23,BG,2,97.0,BGR
A,PC_HH,BG42,2010,23.62,BG,2,31.0,BGR
A,PC_HH,BG42,2011,38.38,BG,2,32.0,BGR
A,PC_HH,BG42,2012,50.25,BG,2,33.0,BGR
A,PC_HH,BG42,2013,52.68,BG,2,33.0,BGR
A,PC_HH,BG42,2014,54.63,BG,2,33.0,BGR
A,PC_HH,BG42,2015,55.68,BG,2,34.0,BGR
A,PC_HH,BG42,2016,63.29,BG,2,35.0,BGR
A,PC_HH,BG42,2017,70.12,BG,2,36.0,BGR
A,PC_HH,BG42,2018,72.38,BG,2,38.0,BGR
A,PC_HH,BG42,2019,74.9,BG,2,39.0,BGR
A,PC_HH,BG42,2020,78.68,BG,2,42.0,BGR
A,PC_HH,BG42,2021,85.53,BG,2,39.0,BGR
A,PC_HH,CZ01,2010,61.64,CZ,2,190.0,CZE
A,PC_HH,CZ01,2011,69.62,CZ,2,184.0,CZE
A,PC_HH,CZ01,2012,78.95,CZ,2,183.0,CZE
A,PC_HH,CZ01,2013,78.81,CZ,2,188.0,CZE
A,PC_HH,CZ01,2014,87.83,CZ,2,192.0,CZE
A,PC_HH,CZ01,2015,87.78,CZ,2,195.0,CZE
A,PC_HH,CZ01,2016,90.56,CZ,2,197.0,CZE
A,PC_HH,CZ01,2017,89.31,CZ,2,200.0,CZE
A,PC_HH,CZ01,2018,93.17,CZ,2,206.0,CZE
A,PC_HH,CZ01,2019,93.23,CZ,2,209.0,CZE
A,PC_HH,CZ01,2020,94.74,CZ,2,211.0,CZE
A,PC_HH,CZ01,2021,94.16,CZ,2,206.0,CZE
A,PC_HH,CZ02,2010,55.46,CZ,2,77.0,CZE
A,PC_HH,CZ02,2011,65.28,CZ,2,78.0,CZE
A,PC_HH,CZ02,2012,67.14,CZ,2,78.0,CZE
A,PC_HH,CZ02,2013,76.12,CZ,2,77.0,CZE
A,PC_HH,CZ02,2014,77.11,CZ,2,81.0,CZE
A,PC_HH,CZ02,2015,81.74,CZ,2,81.0,CZE
A,PC_HH,CZ02,2016,83.88,CZ,2,83.0,CZE
A,PC_HH,CZ02,2017,86.68,CZ,2,86.0,CZE
A,PC_HH,CZ02,2018,86.66,CZ,2,85.0,CZE
A,PC_HH,CZ02,2019,87.86,CZ,2,89.0,CZE
A,PC_HH,CZ02,2020,87.79,CZ,2,87.0,CZE
A,PC_HH,CZ02,2021,89.31,CZ,2,83.0,CZE
A,PC_HH,CZ03,2010,50.99,CZ,2,73.0,CZE
A,PC_HH,CZ03,2011,61.23,CZ,2,73.0,CZE
A,PC_HH,CZ03,2012,69.49,CZ,2,72.0,CZE
A,PC_HH,CZ03,2013,67.95,CZ,2,74.0,CZE
A,PC_HH,CZ03,2014,74.97,CZ,2,76.0,CZE
A,PC_HH,CZ03,2015,78.27,CZ,2,76.0,CZE
A,PC_HH,CZ03,2016,81.97,CZ,2,76.0,CZE
A,PC_HH,CZ03,2017,82.34,CZ,2,79.0,CZE
A,PC_HH,CZ03,2018,85.93,CZ,2,79.0,CZE
A,PC_HH,CZ03,2019,86.42,CZ,2,80.0,CZE
A,PC_HH,CZ03,2020,87.68,CZ,2,81.0,CZE
A,PC_HH,CZ03,2021,92.22,CZ,2,77.0,CZE
A,PC_HH,CZ04,2010,52.84,CZ,2,63.0,CZE
A,PC_HH,CZ04,2011,58.05,CZ,2,62.0,CZE
A,PC_HH,CZ04,2012,63.4,CZ,2,62.0,CZE
A,PC_HH,CZ04,2013,62.36,CZ,2,62.0,CZE
A,PC_HH,CZ04,2014,67.92,CZ,2,62.0,CZE
A,PC_HH,CZ04,2015,64.78,CZ,2,64.0,CZE
A,PC_HH,CZ04,2016,75.06,CZ,2,62.0,CZE
A,PC_HH,CZ04,2017,78.19,CZ,2,64.0,CZE
A,PC_HH,CZ04,2018,81.66,CZ,2,63.0,CZE
A,PC_HH,CZ04,2019,79.3,CZ,2,65.0,CZE
A,PC_HH,CZ04,2020,82.28,CZ,2,65.0,CZE
A,PC_HH,CZ04,2021,86.03,CZ,2,61.0,CZE
A,PC_HH,CZ05,2010,47.21,CZ,2,68.0,CZE
A,PC_HH,CZ05,2011,66.55,CZ,2,68.0,CZE
A,PC_HH,CZ05,2012,67.37,CZ,2,67.0,CZE
A,PC_HH,CZ05,2013,67.27,CZ,2,69.0,CZE
A,PC_HH,CZ05,2014,70.48,CZ,2,71.0,CZE
A,PC_HH,CZ05,2015,78.22,CZ,2,72.0,CZE
A,PC_HH,CZ05,2016,78.53,CZ,2,73.0,CZE
A,PC_HH,CZ05,2017,79.75,CZ,2,76.0,CZE
A,PC_HH,CZ05,2018,81.73,CZ,2,76.0,CZE
A,PC_HH,CZ05,2019,86.36,CZ,2,78.0,CZE
A,PC_HH,CZ05,2020,86.88,CZ,2,80.0,CZE
A,PC_HH,CZ05,2021,87.32,CZ,2,74.0,CZE
A,PC_HH,CZ06,2010,58.63,CZ,2,76.0,CZE
A,PC_HH,CZ06,2011,65.52,CZ,2,76.0,CZE
A,PC_HH,CZ06,2012,72.78,CZ,2,77.0,CZE
A,PC_HH,CZ06,2013,70.79,CZ,2,80.0,CZE
A,PC_HH,CZ06,2014,77.88,CZ,2,80.0,CZE
A,PC_HH,CZ06,2015,72.69,CZ,2,81.0,CZE
A,PC_HH,CZ06,2016,77.69,CZ,2,80.0,CZE
A,PC_HH,CZ06,2017,83.36,CZ,2,82.0,CZE
A,PC_HH,CZ06,2018,86.83,CZ,2,84.0,CZE
A,PC_HH,CZ06,2019,87.93,CZ,2,86.0,CZE
A,PC_HH,CZ06,2020,90.08,CZ,2,89.0,CZE
A,PC_HH,CZ06,2021,88.11,CZ,2,86.0,CZE
A,PC_HH,CZ07,2010,54.29,CZ,2,65.0,CZE
A,PC_HH,CZ07,2011,57.31,CZ,2,66.0,CZE
A,PC_HH,CZ07,2012,65.28,CZ,2,66.0,CZE
A,PC_HH,CZ07,2013,66.07,CZ,2,67.0,CZE
A,PC_HH,CZ07,2014,75.76,CZ,2,70.0,CZE
A,PC_HH,CZ07,2015,71.79,CZ,2,71.0,CZE
A,PC_HH,CZ07,2016,74.41,CZ,2,72.0,CZE
A,PC_HH,CZ07,2017,81.28,CZ,2,74.0,CZE
A,PC_HH,CZ07,2018,82.59,CZ,2,74.0,CZE
A,PC_HH,CZ07,2019,84.02,CZ,2,76.0,CZE
A,PC_HH,CZ07,2020,88.11,CZ,2,77.0,CZE
A,PC_HH,CZ07,2021,87.94,CZ,2,73.0,CZE
A,PC_HH,CZ08,2010,46.53,CZ,2,68.0,CZE
A,PC_HH,CZ08,2011,61.12,CZ,2,70.0,CZE
A,PC_HH,CZ08,2012,67.26,CZ,2,70.0,CZE
A,PC_HH,CZ08,2013,64.42,CZ,2,69.0,CZE
A,PC_HH,CZ08,2014,73.97,CZ,2,72.0,CZE
A,PC_HH,CZ08,2015,72.07,CZ,2,72.0,CZE
A,PC_HH,CZ08,2016,79.33,CZ,2,73.0,CZE
A,PC_HH,CZ08,2017,80.89,CZ,2,74.0,CZE
A,PC_HH,CZ08,2018,86.58,CZ,2,75.0,CZE
A,PC_HH,CZ08,2019,89.54,CZ,2,74.0,CZE
A,PC_HH,CZ08,2020,85.67,CZ,2,73.0,CZE
A,PC_HH,CZ08,2021,88.8,CZ,2,71.0,CZE
A,PC_HH,DE1,2010,74.63,DE,1,139.0,DEU
A,PC_HH,DE1,2011,75.47,DE,1,144.0,DEU
A,PC_HH,DE1,2012,79.48,DE,1,144.0,DEU
A,PC_HH,DE1,2013,83.09,DE,1,145.0,DEU
A,PC_HH,DE1,2014,85.1,DE,1,146.0,DEU
A,PC_HH,DE1,2015,88.05,DE,1,145.0,DEU
A,PC_HH,DE1,2016,88.54,DE,1,144.0,DEU
A,PC_HH,DE1,2017,91.76,DE,1,144.0,DEU
A,PC_HH,DE1,2018,91.97,DE,1,144.0,DEU
A,PC_HH,DE1,2019,94.3,DE,1,139.0,DEU
A,PC_HH,DE1,2020,94.42,DE,1,139.0,DEU
A,PC_HH,DE1,2021,87.89,DE,1,137.0,DEU
A,PC_HH,DE2,2010,74.55,DE,1,139.0,DEU
A,PC_HH,DE2,2011,78.59,DE,1,144.0,DEU
A,PC_HH,DE2,2012,82.47,DE,1,146.0,DEU
A,PC_HH,DE2,2013,84.58,DE,1,147.0,DEU
A,PC_HH,DE2,2014,86.24,DE,1,149.0,DEU
A,PC_HH,DE2,2015,88.14,DE,1,148.0,DEU
A,PC_HH,DE2,2016,88.7,DE,1,149.0,DEU
A,PC_HH,DE2,2017,91.29,DE,1,149.0,DEU
A,PC_HH,DE2,2018,88.7,DE,1,147.0,DEU
A,PC_HH,DE2,2019,94.27,DE,1,144.0,DEU
A,PC_HH,DE2,2020,95.13,DE,1,146.0,DEU
A,PC_HH,DE2,2021,89.69,DE,1,142.0,DEU
A,PC_HH,DE3,2010,75.55,DE,1,120.0,DEU
A,PC_HH,DE3,2011,79.56,DE,1,122.0,DEU
A,PC_HH,DE3,2012,82.19,DE,1,121.0,DEU
A,PC_HH,DE3,2013,87.69,DE,1,122.0,DEU
A,PC_HH,DE3,2014,87.84,DE,1,124.0,DEU
A,PC_HH,DE3,2015,90.44,DE,1,125.0,DEU
A,PC_HH,DE3,2016,90.9,DE,1,126.0,DEU
